19950315	19950315	 Gainesville, FL		5 sec.	Woman saw &quot;twinkling, flashing object&quot;  streak north.
19950314	19950314	 Seattle, WA		2 sec.	Man witnessed bright, blue-green light streak S to N in eastern sky.  Bigger than star. Very fast.
19950131	19950131	 Spanaway, WA		40	Woman reports seeing silver, flashing object below clouds.
19950731	19950801	 Morris Plains, NJ		3.5 hrs.	Dentist, neighbor, 3 police observe bizarre, bright light flying wing-shaped craft &quot;w/ red, green, &amp; white bubbles.&quot; Exclnt rept.
19950316	19950320	 Toledo, OH			Woman &amp; son witness strange, flashing, multi-color lights to west of home.  Tried to photograph, streaked off.
19950212	19950215	 McKinleyville, CA		15 sec.	Man sees two delta-shaped &quot;aircraft,&quot; w/ lights blinking  in sequence. Within 400 yards. Police cars nearby.
19950720	19950720	 Bellevue, WA		3 min.	Young man &amp; girlfriend see strange, round obj. hovering outside apt.. Feel peculiar sensations when they walk outside on porch.
19950806	19950810	 Moosehead Lake, ME		10 min.	USAF crew chief (ret.) &amp; 2 nephews witness huge cigar-shaped obj. move across sky from E to W.  Had strange, triangular lights.
19950512	19950605	 Madison, WI			My girlfriend here at the University of Wisconsin told me that she was studying at a campus library one afternoon during exam week, sometime around May 12 give or take 3 or 4 days either way, and saw a strange object flying over Lake Mendota.She said the object was shaped like the cross-section of a regular boot would appear.  It didn&apos;t appear to make any strange flight patterns or have any lights, especially since it was daytime, but the boot was receding somewhat quickly away from her view.  A woman studying across from her noticed the object as well, and both agreed it was strange.  They ruled out a blimp, weather balloon, helicopter, and airplane.  Since it was already quite far, it was difficult to make out any particular coloring or other surface pattern.
19950210	19950210	 Billings, MT			Police dept. calls to report several sighting reports.
19950223	19950223	 Snohomish, WA		10 min.	Man, wife, &amp; grandson witness elongate obj. E of Rte. 9.  Boy identifies it as &quot;spaceship.&quot;   Serious report.
19950318	19950318	 Bakersfield, CA		30 sec.	Man sees light in sky w/ binocs.  Obj. moved across sky rapidly, stopped, reversed dir., descended. Streaked.
19950112	19950112	 Olalla, WA			Woman reports that objects have been seen streaking overhead during the preceding two weeks.  No detailed description of objects given.
19950112	19950112	 Snohomish, WA		20 Min.	A young girl, her parents, and her boyfriend witness a bright, multi-colored object in sky that moves rapidly.  Unclear whether it is above thin overcast, or occasionally in it.  At end of conversation, her boyfriend reported that it suddenly shot out a burst of light, then disappeared.  They called the telephone company operator, who reported to them that there had several other calls about the object.
19950223	19950223	 Seattle, WA		.	Multiple calls continue to come in regarding green fireball that flew from Portland  to  Seattle 22FE95 @ 0537 hrs.  No sonic boom.
19950117	19950117	 Seattle, WA		45 min.	Woman reports several blue lights in the form of a &quot;vee&quot; to the west.  Stationary.  Sevral days later, she calls to say she thinks they are the lights on a neighbor&apos;s radio antenna.
19950519	19950520	 Mt. Jackson, VA			Woman repts. witnessing 3 saucer-shaped object over neighbor&apos;s house.  They looked like &quot;ball of fire.&quot;  Deputy also witnesses.
19950330	19950330	 Fort Wayne, IN			Woman reports seeing long, cigar-like ship, w/ smokey color.  (Facts unclear.)
19950410	19950410	 Goleta, CA		5 sec.	Anonymous caller repts. bizarre white ball of light seen descending to S of Goleta.  (Rept. from commo. cntr.?)
19950307	19950308	 Tucumcari, NM		3 sec.	Man at mile marker 337 on I-40 sees strange light in distance descend to horizon.  No tail or explosion.
19950729	19950801	 Portland, OR			MUFON investigator reports her mother witnessed four discs in formation over Portland.
19950422	19950422	 Bakersfield, CA			Anonymous caller repts. strange, multi-colored lights in SW sky; appears to move.  Will call next night after looking at sky.
19950919	19950919	 Johnson City, TN			Bizarre, complex sighting of multiple objs. near Tri-City Airport. Bell-shaped, hovered, maneuvered strangely.  Shot light at ground!
19950104	19950104	 Rodney, MI	 triangle		Mother and daughter witness 5-10 strange, triangular craft hovering in night sky.  Ships project a &quot;rusty colored&quot; light down at the ground.  County &quot;911&quot; dispatch had taken many calls, and reported accidents on highway because drivers were stopping.  The lights on the ships were blue and white.  Was difficult to see the objects inside the light, even with binoculars.
19951119	19951119	 Phoenix, AZ		5 min.	Woman, grandson, and several other witnesses rept. approx. 10 shiny objs. maneuvering, reflecting sunlight overhead.  Streaked off.
19950123	19950123	 Ladysmith, WI		20 min.	Rusk County Sheriff&apos;s office calls to report a strange light hovering in southeast sky from observers&apos; location.  Definitely not a weather balloon.  No follow up call.
19950813	19950813	 Coon Valley, WI		20 min.	Couple see a &quot;bright blue, flickering light&quot; through clouds.  Assert &quot;it definitely is moving.&quot;  (Possible celestial body?)
19950807	19950808	 Berthid, CO		3 hrs.	Father &amp; son witness multiple  stationary red, green, white lights in sky.  Then witness six more. (Facts incomplete.)
19950611	19950612	 Fairfield, CA		2 sec.	Family of 3 driving home on Rte. 680 observe bright purple flash overhead, that &quot;lit up half the sky.&quot; (Ed: Probable elect. arc.)
19951018	19951019	 Grass Lake, MI		1 min.	Man &amp; wife witness &quot;large white luminous ball w/ bright blue tail&quot; descend from W to E in N sky.  Moved very rapidly.  Good rpt.
19950416	19950416	 Tacoma, WA		2 min.	Man repts. witnessing two &quot;grayish-white&quot; discs flying S to N apparently above clouds.  Flight was steady,  non-erratic.
19950820	19950820	 Culver City, CA		5 min.	Woman hears peculiar roaring sound, goes outside and witnesses &quot;triangular craft&quot; fly overhead.
19950221	19950221	 Sprague River, OR			Man was going to bed and noticed &quot;moving star.&quot;  Object appeared large, and was dipping and weaving. Disappeared
19951024	19951024	 Hollister, CA		1 min.	Man calls to relay sighting of &quot;very large white light in sky.&quot;  Obj. developed &quot;tail like comet.&quot;  Other observers.  Called police.
19950314	19950422	 North Judson, IN			Man reports strange, allegedly UFO-related sighting.  (Facts unclear; no return call.)
19950306	19950306	 Ft. Bragg, CA		30 sec.	Mother &amp; children witness 3 lights in a line.  Children reported it was a circle w/ a dome on top, &amp; lights.
19950302	19950303	 Redmond, WA		20 sec.	Young man witnesses constant red light, with quick-flashing light on bottom.  Does loops and random maneuvers.
19950804	19950817	 Crescent Lake, WA		20 sec..	Several family members see very peculiar flashing, lights in night sky overhead.  Yellowish, white color.  Zigzagged, disappeared.
19950709	19950711	 Versailles, MO		5 hrs.	USAF officer relays report re 5 bizarre ships seen hovering over field w/ strange creatures underneath.
19950330	19950331	 Honolulu, HI			Young woman reports yellow lights in formation over ocean.  Several other similar sightings in recent past.
19950808	19950811	 Clearwater, FL		2.5 hrs.	Two men fishing witness &quot;meteor shower.&quot;  Then see many objects streaking, maneuvering very fast. Approach boat.  Men alarmed.
19950627	19950628	 Endicott, NY			Man, driving down long driveway, sees bright light directed at his house.  Witnesses bright light in sky.  Obj. streaks off.
19950216	19950218	 Kalamazoo, MI		5 min	Man report seeing multiple objects moving east (!). Watches them for five minutes. (See other sightings above.)
19950326	19950327	 Scottsdale, AZ		15 min.	Man sees cluster of 8x obj. over city.  Different colors.  Two obj. eject  brown, circular obj.
19950219	19950219	 Whiteman AFB, MO			USAF officer calls to report receipt of UFO report from citizen in vicinity of base. ( Facts unclear.)
19950403	19950403	 Haslett, MI		2 min.	Young boy witnesses two discs 50-60&apos; from home.  Takes polaroid photo of one w/ smoke trail. Good photo.
19950806	19950818	 Lacey, WA		1 min.	Woman awakend from deep sleep &quot;by explosion.&quot; Saw flash of bright light in &quot;upper right part of bedroom window.&quot; Couldn&apos;t move.
19950916	19950918	 Merlin, OR			Woman relays report of some type of UFO sighting in town.  (Limited facts.)
19941208	19950101	 McCall, ID	 fireball	10 seconds (?)	Telephoned Report:Husband and wife were awakened by a very bright light outside their house in Rio Vista area of McCall.  It was so bright, it was &quot;like being inside a football stadium.&quot;  No sound.  Ground was covered with snow at the time.  It lasted for 10 seconds.((NUFORC Note:  We spoke with the husband and wife, and found them to be quite credible and convincing in their description of what they allegedly had seen.   Both have responsible jobs.  PD))
19950627	19950718	 Cherry Hill, NJ		1 min.	Dentist witnesses small black dot very high in sky.  Accelerates (against wind), streaks out of sight.  Other witnesses.
19950715	19950715	 Seattle, WA		2 min.	Man repts. seeing round, metallic obj. flying through sky NNE of Green Lake.  Turns south, disappears to south.
19950911	19950911	 Salt Lake City, UT		1 min.	FAA controller, 5 airline employees witness 6 very bright objects streaking N to S in western sky.  No radar returns.! Exclnt report!!
19950220	19950308	 Warren, IL		30 sec.	2nd sighting report of 6 strange objects hovering over town.  Looked like space shuttle.  Many witnesses.
19950216	19950216	 Albuquerque, NM			Man calls to report large disc witnessed by occupants of 7 cars 40 mi. NW of Albuquerque.  Streaks off fast.
19950413	19950414	 Brooklyn, AR		2 sec.	Memphis FAA 2nd rept. Two men witness huge, blindingly bright obj. streak overhead. Splits into 2  w/smoke tails.
19950118	19950118	 Deer Lodge, MT		1 hour	An anonymous caller reports multiple UFO sightings reported between Fairfield and Deer Lodge, Montana.  Background noise during call sounds like communications noise from some kind of operations center.
19950413	19950413	 Pottstown, PA			Journalist from Pottstown  (PA) Mercury calls to request information about multiple sightings in area.
19950423	19950518	 MM 99 mile Exit/I-5, WA		15 sec.	Truck driver repts. witnessing &quot;elongate triangle, almost transparent&quot; in morning sky.  Traversed 60 deg. of sky quickly.
19951001	19951001	 Lake Oswego, OR		5 sec.	Man reports brief sighting of peculiar white object in daytime sky.  (See later sighting on same day.)
19950226	19950227	 Tallassee, TN			FAA empl. &amp; pilot reports seeing triangular ships w/ bizarre lights.  Over mountainous country.
19950720	19950720	 Vista, CA		5 min.	Mother &amp; son see 4 pairs of paired lights hovering motionless in formation.  5th craft streaks up, hovers. Near Camp Pendleton.
19950802	19950802	 Lynnwood, WA		3 sec.	Couple witness a large blue-green obj. streak downward in eastern sky.  Looked &quot;like comet w/ tail.&quot;  Expected explosion, but none.
19950216	19950217	 Kalamazoo, MI		5 min.	Former artillery officer witnesses 4-5 ships streaking E to W south of city. Flash w/atmospheric boom 5 hrs. earlier. Good rept.
19950202	19950219	 Eastport, MI			Retired NASA eng. sees large, white, bright obj. descend very fast to SSW.  Emitted &quot;vapors.&quot; Called Langley AFB.
19950821	19950820	 La Crosse, WI		2 min.	Trucker witnesses &quot;big, orange ball&quot; flying directly toward him from the south.  Obj. suddenly  &quot;split into 5 pieces,&quot; disappeared!
19950806	19950806	 Bakersfield, CA		5 sec.	Couple witness very bright obj. streak overhead to SW horizon.  1/4 size of moon.  Very fast.  White in center, yellow fringe.
19950813	19950815	 Redmond, WA		1 min.	Young artist witnesses &quot;round, oval-shaped object&quot; moving across sky very fast from S to E.  Peculiar lights on nose &amp; tail.
19950222	19950222	 Woodinville, WA		15 min.(?)	Woman lets dog out, sees whole street illuminated &quot;like daylight.&quot;  Sees slanting shaft of light.  Bizarre!
19950825	19950825	 Monticello, NY		6 sec.	Telephoned Report:Physicist (Ph.D) reports seeing &quot;gigantic light, size of moon, w/ green tint&quot; streak N to S 10 deg. above W horiz. &quot;NOT a meteor.&quot;  ((NUFORC Note:  Please see text of written report, submitted by the same witness.  His wife, and another couple, who were in the car also witnessed the object.  PD))
19950118	19950118	 Grangeville, ID			Woman calls to report a dramatic &quot;meteor shower&quot;  over northern Idaho.
19950419	19950419	 Clovis, CA		90 sec.	Woman witnesses obj. like &quot;round planet w/ rings&quot; in NW sky, which then moved very fast to E sky. Daughter witnesses obj.
19950628	19950712	 New Providence, NJ		1-2 min.	Dentist witnesses large craft w/ 15-20 windows or lights.  Light beamed at ground; whooshing sound.  Excellentt report.
19951002	19951002	 Farmington, MN		5 sec.	Man witnesses very small, VERY bright light descending rapidly in NE sky.  Approx. 1/10 diameter of moon.
19950716	19950716	 Macon, GA		1 min.	Man &amp; wife witness bright orange disc streak over Hwy 78.  Flipped on edge, turned white, shot south.  Size of full moon.
19950728	19950728	 Bakersfield, CA		20 min.	Man &amp; neighbor witness bright, white light maneuveririg erratically in sky overhead.  Bigger than star, he thought.
19950216	19950216	 Johnson City, TN			Founder/director of U.S.UFO Info. &amp; Res. Cntr. calls.  Proposes collaboration w/ Nat. UFO Rept. Cntr.
19950810	19950814	 Oakland, CA			Couple walking witness &quot;round, strange black spot to left of moon.&quot; Suddenly approaches.  Square bottom, dome on top.  &quot;Bounces.&quot;
19950119	19950120	 Richland, WA		1 min.	Woman was returning from her parents&apos; home with her daughter.  As she rounded a curve in the road, both she and her daughter witnessed a brilliantly bright green light hovering in the sky.  It then began to descend slowly to earth and disappeared from sight.  Very dramatic sighting. Was approximately 1/4 the diameter of the full moon.
19950830	19950831	 Travis AFB, CA		3 min.	USAF sgt. reports sighting &quot;small round light, then a gap, then a long trail of fire behind it&quot; in western sky.  Front of obj. white.
19950624	19950626	 Farmingdale, NY		10 min.	Young man &amp; wife see blue flash, then small disc hovering over their truck, but below overcast.  Pursued it on foot.  Good rept.
19951013	19951019	 Crescent City, CA		10 min.	Woman goes outside to retrieve paper, sees &quot;some lights&quot; hovering above ocean.  White lights turn red, begin zigzagging, stopped.
19950325	19950325	 Auburn, WA		1 sec.	Man &amp; wife witness vertical streak of white light descend from sky.  Very fast.  South of Auburn.
19950908	19950908	 Portland, OR			Man relays radio repts. about large, bright object, &quot;diameter of full moon,&quot; seen over W OR. Vis. through overcast, beeping sound!
19951001	19951001	 Lake Oswego, OR		90 sec.	Man reports witnessing 2 &quot;diamond-shaped objects overhead. (Second sighting on same day.)
19950711	19950807	 Fircrest, WA		20 sec.	Young woman witnesses 2 objects, &quot;shaped like diamonds,&quot; pass overhead, fly west.  &quot;Shimmering&quot; appearance.  No sound.
19950421	19950421	 Hansville, WA			Woman repts. multiple sightings of object with blue lights streaking overhead above her residence. (Facts unclear)
19950628	19950711	 Tacoma, WA		30 sec.	Man repts. two white lights, &quot;like a star,&quot; move overhead to SE, fade from sight.  Same thing next night. (Possible satellites??)
19950114	19950114	 Beaverton, OR			Woman and daughter witnessed strange green lights that seem to descend from the clouds.  They were intermittent and alternating, and they sometimes go in circles.  They saw it aproximately one month prior, as well.
19950306	19950307	 Mountain City, TN		1 min.	Wife &amp; husband see obj. projecting beam of light down to ground.  Illuminated trees.  Rose &amp; flew off.
19950103	19950103	 Seattle, WA		0.5 sec.	Telephoned Report:Couple sees &quot;meteor&quot; streak from south to north, but turned suddenly. Very fast.
19950511	19950511	 Palm Desert, CA		45 min.	Man repts. two &quot;stars&quot; that appear to be moving erratically.  (Possible twinkling star,  except for reported motion of objects.)
19950518	19950519	 Las Vegas, NV		1 hr.	Woman repts. obj. that descended vertically, moved left &amp; right, surrounded by &quot;sparks.&quot;  Very fast. Multiple witnesses.
19951117	19951117	 Sector 18, NY		5 sec.	FAA Boston Cntr. relays 2 rpts:  2 comm. jetliner crews rept very bright light, green tail, pass by them on N side very fast. Close.
19950202	19950212	 Seatac, WA			Two young men report 1 red light, 3 white lights in tight pattern over Cascade Mtns.  Good rept.
19950811	19950811	 Beaverton, OR		15 sec.	Woman sees large bluish-white light streaking below clouds.  Suddenly turns right, disappears from sight.
19950314	19950314	 Seattle, WA		2 sec.	Man &amp; son witness blue-green ball streak S to N in eastern sky.  Son frightened by observation.
19950204	19950204	 Port Hadlock, WA			Man reports witnessing 4 &quot;white &amp; circular lights&quot; in the western sky.  (Advertising lights?)
19950422	19950421	 Louisville, KY			Woman repts. shiny object, that suddenly got bright, then dimmed, as it moved across sky.  Became crescent shaped, winked out.
19950619	19950620	 Adair County, IA		5 hrs.	Telephoned Report: 2 young men experience multiple sightings of bizarre, bright obj., which hover, streak, &amp; land.  Very bizarre; good report.
19950219	19950219	 Phoenix, AZ			Indep. UFO investigator calls to introduce self.  Is tracking Holland, MI, 08MR94 sighting w/ radar contacts.
19950315	19950315	 Fairmont, WV		1 sec.t	Woman witnessed egg-shaped obj. in cloud of green light streak overhead. Trailing edge yellow. Very, very fast
19950106	19950107	 Warm Beach, WA		10 sec.	Two women returned home after an all-day photography session.  They observe a bright flash from across the street, which draws their attention.  They then witness what appears to be a &quot;rope of light&quot; with a ball of light attached to the bottom of it.  The ball of light appeared  orange yellow.  The &quot;rope&quot; blinked out, and the ball continued gliding SSE over the trees.  Photographed.
19950205	19950205	 Atlanta, GA			Comm./mil. (C-141)  pilot reports &quot;jumble&quot; of very bright lights.  Approached his pos.,  crossed road,  departed. Good rept..
19950513	19950514	 Framingham, MA		10 min.	Woman repts. triangular ship flies overhead, stops, hovers.  Simply &quot;winked out.&quot;  Object very bright.  First sighting for her.
19950215	19950215	 Santa Rosa, CA		5 sec	Woman sees bright flash, then witnesses large, iridescent, &quot;sparkly&quot; obj. streak north. Not meteorite.
19950912	19950912	 Orangeburg, NY		15 min.	Young couple witness &quot;yellowish white&quot; disc approach their location on remote mtn. top.  Streaks off, returns w/ 2nd smaller obj.!
19950223	19950225	 El Centro, CA			Man repts. multiple sightings of &quot;huge boomerang,&quot; and obj. in formation neat El Centro MCAS over 2 days.
19950815	19950817	 Tacoma, WA		5 sec.	Woman &amp; friend see &quot;yellowish, whitish triangular object&quot; suddenly appear in a.m.sky.  &quot;Popped out of nowhere.&quot;  Disappears.
19950804	19950804	 Santa Rosa, CA			Man reports witnessing unusual object against mountains to E of city. (Facts unclear)
19951014	19951016	 Sandpoint, ID		20 sec.	Man calls to report multiple witnesses to &quot;green fireball&quot; over WA, ID, MT.  Very strange object!
19950515	19950515	 N. Seattle, WA		30 sec.	Woman gets very good view of bizarre obj. moving across sky very fast.  Second sighting over Seattle in recent months.
19950925	19950926	 Flushing, MI			Man, wife, and son witness same obj.seen night before.  With  binoculars, obj. looks emerald, red, and brown.
19900101	19950210	 Minneapolis, MN			Man reports seeing 5x objects connected by &quot;a straight line&quot; sometime during l990.
19950425	19950425	 Grape Creek, IL		3 sec.	Two youth  witness flash in sky, then &quot;vapor trail&quot; streaking down.  Witness green strobe, &quot;like lightning,&quot; in woods nearby.
19950830	19950830	 Fresno, CA			Woman calls to report sighting of very bright red object rising in western sky.  (Rocket from Vandenburg AFB??)
19950402	19950402	 Knoxville, TN			MUFON State Dir./TN calls to request information about UFO sightings/explosion over TN on 01/07/95. Investigating incident.
19951103	19951103	 Maryland Hts., MO		3 min.	Woman notices &quot;tiny little shiny obj.&quot; in daytime sky.  It suddenly drops to horizon in approx. 10-15 sec., disappears from sight.
19950322	19950322	 Bedford, VA		1 hr.	Man, co-workers witness strange, amber light darting fast in morning sky.  Faded and reappeared three times.
19950115	19950116	 Poulsbo, WA		2 min.	A law enforcement officer witnesses three bright lights that appear to be sitting motionless in the night sky approximately 200 meters from his position.  He turns off the engine of his patrol car, at which point he develops the sensation that the lights are pointed at him.  Suddenly, the triangular pattern of lights rotates 180 degrees, so the &quot;nose&quot; is pointing down.  It rotates 180 degrees again, and begins to move away to the west.  The officer hears no sound.
19950327	19950404	 San Francisco, CA			UFO author/investigator calls to rept. article re &quot;meteor shower&quot; on evening of 03/27/95 in SFO newspaper.
19950317	19950318	 Flint, MI		15 min.	Five FAA controllers see 4 pulsing &quot;clouds&quot; of red light.  Objects dart, zigzag, return light signal. Many 911 calls received.
19950616	19951007	 Freeport, FL			Man reports witnessing w/ 6 adults a &quot;flashing red triangle&quot; that appeared, disappeared suddenly in rapid sequence several times.
19950922	19950922	 Virginia Beach, VA			Man repts. object flew overhead, giving off &quot;gold specks.&quot;  Several neighbors witnessed event, several alarmed by it.
19950815	19950815	 Vashon Island, WA		2 sec.	Former U.S.Army pilot/policeman sees blue-green disc streak from W to E in S sky. Below clouds. Illuminates them. Exclnt. rept.
19950930	19950930	 Troy, ME			Man repts. obj. in night sky w/ flashing red, green, white lights.  Repts. than 4 of objects suddenly &quot;came together.&quot; (Facts unclear.)
19951001	19951002	 Iowa City, IA		20 sec.	Man witnesses 2 &quot;white&quot; aircraft rendezvous at high altitude, fly toward bizarre obj. approaching very fast.  Obj. &quot;sparkled.&quot;
19950329	19950329	 Mt. Ranch, CA			Man sees bizarre, solid light pass directly overhead.
19950823	19950823	 Louisville, KY		10 min.	Mother &amp; daughter witness &quot;donut-shaped&quot; obj. beside highway.  Pick up friend at destination, return to sighting location. Scared.
19950402	19950402	 Smith River, CA		20 min.	Family reports strange lights to west over water.
19950202	19950203	 Traverse City, MI		2 min (?)	Four children left home to go sledding on a hill located approximately 500 yards away.  At approximately 2010 hours, the children observed a disk-shaped object streak from the night sky to the overhead position above the children.  (When asked by Mrs. Lammers how big it was, they held up their arms in a big &quot;V&quot; and stated it was within 50 feet of them.)  The next thing they remembered, they were scared, they found themselves sledding in their underwear, and they ran home, the first of the four, Nicky, the only girl, age 10, arriving home first. All four children were talking about the saucer they had seen.  The mother had not addressed the possibility of any kind of interaction between the craft and the children until her second telephone call, made approximately 25 minutes after completion of the first.  The children reported that the craft flew to the west, then to the south, then disappeared.  They estimated that they watched it for 2 minutes.  Craft was oval, and gave off soft, white light.  It gave off a &quot;microwave&quot; sound.  Ages of boys was 15, 14, and 13 years; girl was 10 years.
19950308	19950309	 Byron Center, MI			Couple witnessed yellowish light descend into woods near house.  Recurring sightings since 1979.
19950325	19950326	 Monterey, CA			&quot;911&quot; Emer. Dispatch operator reports sighting report from citizen in Torro Park, CA.
19950529	19950529	 Fairfield, CA		20 sec.	Mother repts. her son witnessed big, blue light come up to his window, awakened him.  Departed rapidly &quot;like blue streak.&quot;
19950523	19950524	 Brawley, CA		6 sec.	Man, former military &amp; familiar w/ aircraft, witnesses &quot;stingray-like&quot; craft w/ lights fly directly overhead.  Bizarre object!
19950111	19950129	 Seatac, WA			Airline employee reports seeing a black Hughes-type helicopter near Sea-Tac Airport at an altitude of 300-500 (est.) foot altitude.  His girlfriend had been awakened by it.
19950521	19950521	 Fox Chapel, PA		20 min.	Son &amp; father witness a brightly lighted &quot;inverted salad bowl&quot; w/ smaller obj. darting to &amp; from it; objs. merged, descnd, rose, dpartd.
19950115	19950124	 Gorham, ME		2 weeks	Man calls to enquire about all the strange sightings that had taken place in that area during the recent past.
19950514	19950513	 Dayton, OR			Man reports witnessing &quot;diamond shaped&quot; object in sky.  (Facts incomplete.)
19951001	19951001	 Vacaville, CA			Young woman, several family members witness peculiar orange disc hovering over neighbor&apos;s house.  Within 100 ft. (est.).
19950105	19950105	 Shelby, MT	 unknown	2 min.	Officer from Malmstrom A.F.B. called to report receipt of sighting report from Shelby, MT.  Two objects observed, which moved silently.
19950609	19950609	 Fontana, CA		15 min.	Man witnesses 2 lights 15 deg. apart in SE sky.  Orange color, round when viewed with binoculars.  Police rept. no other calls.
19950910	19950910	 Auburn, WA		25 min.	Young woman sees &quot;black boomerang w/ dim lights&quot; descend in sky. Then, she w/ 5 friends, see triangular ship w/ 5 lights hovering.
19950222	19950226	 Kent, WA			MUFON member repts. strange contrails in sky over Kent.
19950727	19950728	 Riverside, CA		20 min.	Man repts. seeing peculiar bright, white light, apparently hovering over mountains to east.  Descended, then rose up.
19950314	19950316	 Seattle, WA			MUFON member (Ph.D. engineer) witnesses flash, blue streak north of Seattle.
19950528	19950528	 Eagle Creek, OR		45 sec.	Comm. pilot/ATP (14k hrs.) witnesses large, extremely bright, flaming obj. descend steeply in W sky. Dramatic. Good rept.
19950203	19950208	 Romulus, MI			Two young males were allegedly driving near Romulus, MI, when they both saw &quot;an old war plane with propellers as tall as a telephone pole.&quot;  They claimed that the &quot;plane&quot; hovered right above them&quot; and that the &quot;could see the propellers.&quot;   When one of the youth was asked to describe the aircraft, he seemed to be describing a B-29 type propeller-driven aircraft, judging from his description of the cockpit window format.  Note:  Several obscene messages had been left on the answering service by young males, who left telephone numbers with this area code.
19951007	19951007	 West Valley City, UT			Young woman &amp; boyfriend witness &quot;a black obj,...a round black disc w/ a dome,&quot; move slowly overhead.  Suddenly disappeared.
19941230	19950103	 Roy, WA		3 min	Telephoned Report:Woman sees bright &quot;star,&quot; which moves toward her, glides overhead. Looks like &quot; three tubes joined together.&quot;
19950822	19950822	 Tempe, AZ		15 sec.	Woman, 6 miles E of Tempe, sees 3 obj. plummet very fast toward ground.  Perform incredible maneuvers, rise back into sky.
19950512	19950512	 Edwards AFB, CA			Senior USAF officer calls to confirm existence of National UFO Reporting Center.  Expressed surprise; requests information.
19950725	19950727	 Ocate, NM	 light	2 min	4 observers view 2 points of light above horizon moving erratically up and down.  Darted off very rapidly.  Within an hour and a half military aircraft buzzed the area flying very low - lasted all afternoon.((NUFORC Note:  Report submitted by two UFO investigators from Seattle.  We express our gratitude to them for submitting the report.  PD))
19950222	19950302	 Mill Creek, WA		3 min.	Woman observed bizarre, stationary blue-green light for 2-3 min.  Disappeared suddenly.
19930114	19950609	 So. Cal., CA		5 min.	Woman repts. bizarre incidents during which she heard loud buzzing sound, red light pouring through window.  Health effects.
19950829	19950831	 La Habra, CA			Man sees 2 triangle hovering in night sky.  They dim, get brighter.  (All facts not available.)
19950528	19950529	 St. Louis, MO			Man repts. multiple sightings of bizarre lights over city.  Multiple calls.  Sees them w/ telescope.  (No other reports.)
19950224	19950225	 Cam Highway (?), HI			Woman repts. multiple lighted obj. moving over ocean to NW.  Prior sightings, as well.
19950311	19950312	 Fort Wayne, IN		20 min.	Mother &amp; two sons followed strange obj. &quot;hanging in sky&quot; for 20 min.  Obj. did not seem to move. Sons scared.
19950622	19950628	 Raton, NM		5 min.	Two men installing TV dish witness strange obj. in clear sky.  No visible wings, exhaust; silent.  Very good view.  Obj. drifted off.
19950315	19950315	 Jefferson City, MO		6 sec.	MO Hwy. Patrol officer &amp; 2 other officers witness blue-green, bright light hovering. Winked out.  Good rept..
19951028	19951028	 Greenwood, CA		3 hrs.	Man &amp; wife see very bright obj do &quot;loop&quot; then see 3 more objs.  Got other witnesses, saw 11 objs! Seemed to &quot;shoot at each other.&quot;
19950130	19950131	 Olympia, WA			A man calls to report that his 3-year old daughter is complaining about &quot;the lizard men with red eyes&quot; that have been outside her bedroom window.  He seeks help.
19950825	19950824	 Greensburg, PA			Telephone Report: Stan Gordon, highly experienced UFO investigator in Pennsylvania, calls to report receiving multiple calls regarding bright obj. that had just passed N to S over W PA.
19951103	19951106	 Albany, NY		3 nights	Man repts. witnessing triangular shaped craft pass overhead on NO 03, 04, &amp; 05.  Illuminated clouds; changed shape!
19950216	19950217	 Des Plaines, IL			FAA Regional Office calls to confirm multiple sighting reports received on previous evening.
19950421	19950422	 Oregon, IL		60 sec.	Younth &amp; friend witness saucer-shaped obj. w/ dome pass overhead.  2 lights on each side, red in front, strobe behind red.
19951001	19951002	 Austin, TX		90 min.	Man reports wife went out to empty trash, disappears for 90 min., returns disoriented and acting strangely.
19950519	19950519	 W. Salem, OR		20 min.	Man w/ two brothers witness 7-8 discs at high altitude.  One obj. larger than others.  Multiple calls to 911; MUFON investigating.
19950324	19950324	 Las Vegas, NV			FAA/Joshua Approach repts. UFO sighting report from comm. pilot enroute to Las Vegas in Metroliner at 19,000&apos;.
19950918	19950918	 Kansas City, KS			Man reports seeing multiple, &quot;see through&quot; objects racing around sky. Claimed many calls made to local TV.  (Adv.  lights!)
19950130	19950130	 Harrisburg, PA			County emergency supervisor reports taking UFO report from observer.  Object was reported to be triangular, and it emitted three beams of light down at the ground.  Police were dispatched, but saw notheing.  Several citizens called to police with similar reports.  At least one report that something had been seen to descend to the ground from the ship.
19950603	19950603	 Gardendale, LA			Woman repts. witnessing 5 strange ships.  One very large, at &quot;treetop level.&quot;  One appeared to be in trouble.  Witnesses reptd.
19950625	19950626	 Batesburg, SC		50 sec.	Young man witnesses &quot;very shiny obj., like egg&quot; in N sky.  Very bright, silver light.  (Former mil., very familiar w/ aircraft.)
19950818	19950818	 Salt Lake City, UT		25 min.	Father &amp; son witness peculiar, silver-colored obj. moving N to S in daytime sky.  Moved very slowly.
19950528	19950528	 Bellevue, WA		2 sec.	Two men witness momentary blue-green flash come through SW-facing window.  They both jumped from seats &amp; rushed to window.
19951110	19951110	 Beaverton, OR		40 min.	Family returns from restaurant and notice &quot;emerald green beam&quot; of light going horizontally over their home. Beam ended abruptly.
19950419	19950419	 Augusta, ME			ME State Police relay rept. of huge, fluorescent object reported by caller in Augusta.
